wikidata_id,instance_of,admin_unit,coordinates,population,subdivisions,area,capital,flag_info,flag_image,coat_of_arms_info,coat_of_arms_image,map_image,insignia,postal_code,inception,abolition,partner_cities,gnd,geonames_id,openstreetmap_rel_id,openstreetmap_node_id,label_de,label_en,label_fr,desc_de,desc_en,desc_fr,sitelink_de,sitelink_en,sitelink_fr,bundesland
Q6068,"Q106658, Q17302772",Q1206,Point(12.03 52.26),89928 (2018-12-31T00:00:00Z),NULL,1576.84,Q525632,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Landkreis%20Jerichower%20Land.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DE-ST%2015-0-86%20Landkreis%20Jerichower%20Land%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Saxony-Anhalt%20JL.svg,"BRG, GNT, JL",NULL,1994-01-01T00:00:00Z,NULL,NULL,4379995-4,3302158,62477,NULL,Landkreis Jerichower Land,Jerichower Land,Pays-de-Jerichow,Landkreis in Sachsen-Anhalt,German district of Saxony-Anhalt,arrondissement allemand de Saxe-Anhalt,https://de.wikipedia.org/wiki/Landkreis_Jerichower_Land,https://en.wikipedia.org/wiki/Jerichower_Land,https://fr.wikipedia.org/wiki/Arrondissement_du_Pays-de-Jerichow,Sachsen-Anhalt
Q6075,"Q106658, Q17302772",Q1206,Point(12.683333333 51.8),130699 (2014-01-03T00:00:00Z),"Q6837, Q143401, Q373077, Q490413, Q522557, Q530197, Q534792, Q554771, Q694755",1929.96,Q6837,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Landkreis%20Wittenberg.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DE-ST%2015-0-91%20Landkreis%20Wittenberg%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Saxony-Anhalt%20WB.svg,"GHC, WB, JE",NULL,NULL,NULL,NULL,4375707-8,2807345,62425,NULL,Landkreis Wittenberg,Wittenberg,Wittemberg,Landkreis in Sachsen-Anhalt,German district in Saxony-Anhalt,arrondissement allemand de Saxe-Anhalt,https://de.wikipedia.org/wiki/Landkreis_Wittenberg,https://en.wikipedia.org/wiki/Wittenberg_(district),https://fr.wikipedia.org/wiki/Arrondissement_de_Wittemberg,Sachsen-Anhalt
Q6081,"Q106517174, Q106658, Q17302772",Q1206,Point(11.583333333 51.833333333),190560 (2018-12-31T00:00:00Z),NULL,1425.9,Q14938,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Salzlandkreis.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Salzlandkreis.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Saxony-Anhalt%20SLK.svg,SLK,NULL,2007-01-01T00:00:00Z,NULL,NULL,7607034-7,2950072,62502,NULL,Salzlandkreis,Salzlandkreis,Salzland,Landkreis in Sachsen-Anhalt,German district of Saxony-Anhalt,arrondissement allemand de Saxe-Anhalt,https://de.wikipedia.org/wiki/Salzlandkreis,https://en.wikipedia.org/wiki/Salzlandkreis,https://fr.wikipedia.org/wiki/Arrondissement_du_Salzland,Sachsen-Anhalt
Q6087,"Q106517174, Q106658, Q17302772",Q1206,Point(10.96 51.82),223094 (2014-01-07T00:00:00Z),NULL,"2.1, 210457 (2017-12-31T00:00:00Z)",Q7072,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Landkreis%20Harz.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Harz.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Saxony-Anhalt%20HZ.svg,"QLB, WR, HBS, HZ",NULL,2007-01-01T00:00:00Z,NULL,NULL,7641506-5,2911664,62429,NULL,Landkreis Harz,Harz District,arrondissement de Harz,Landkreis in Sachsen-Anhalt,German district in Saxony-Anhalt,arrondissement allemand de Saxe-Anhalt,https://de.wikipedia.org/wiki/Landkreis_Harz,https://en.wikipedia.org/wiki/Harz_(district),https://fr.wikipedia.org/wiki/Arrondissement_de_Harz,Sachsen-Anhalt
Q6092,"Q106658, Q17302772",Q1206,Point(11.366666666 51.533333333),144735 (2014-01-08T00:00:00Z),NULL,1448.82,Q502434,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Landkreis%20Mansfeld-S%C3%BCdharz.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Mansfeld-Suedharz.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Saxony-Anhalt%20MSH.svg,MSH,NULL,NULL,NULL,NULL,7643010-8,3302155,62681,NULL,Landkreis Mansfeld-Südharz,Mansfeld-Südharz,Mansfeld-Harz-du-Sud,Landkreis in Sachsen-Anhalt,German district in Saxony-Anhalt,arrondissement allemand de Saxe-Anhalt,https://de.wikipedia.org/wiki/Landkreis_Mansfeld-S%C3%BCdharz,https://en.wikipedia.org/wiki/Mansfeld-S%C3%BCdharz,https://fr.wikipedia.org/wiki/Arrondissement_de_Mansfeld-Harz-du-Sud,Sachsen-Anhalt
Q6098,"Q106517174, Q17302772",Q1206,Point(11.833333333 51.4),"208094 (2005-01-01T00:00:00Z), 196946 (2010-01-01T00:00:00Z), 186431 (2015-12-31T00:00:00Z)","Q518392, Q519640, Q523975, Q526388, Q630400",1433.67,Q14945,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Saalekreis.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Saalekreis.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Saxony-Anhalt%20SK.svg,"QFT, MQ, MER, SK",NULL,2007-07-01T00:00:00Z,NULL,NULL,7607033-5,2842671,62473,NULL,Saalekreis,Saalekreis,Saale,Landkreis in Sachsen-Anhalt,"District in Saxony-Anhalt state, Germany",arrondissement allemand de Saxe-Anhalt,https://de.wikipedia.org/wiki/Saalekreis,https://en.wikipedia.org/wiki/Saalekreis,https://fr.wikipedia.org/wiki/Arrondissement_de_la_Saale,Sachsen-Anhalt
Q6102,"Q106517174 (2012-01-01T00:00:00Z), Q106658, Q17302772",Q1206,Point(11.866666666 51.15),180190 (2018-12-31T00:00:00Z),"Q14815, Q15986, Q16087, Q47743, Q124803, Q482595, Q504051, Q517174, Q522390, Q522601, Q529853, Q530107, Q534715, Q548870, Q550848, Q550872, Q554758, Q555245, Q555279, Q564317, Q564347, Q564363, Q565919, Q631570, Q634456, Q634924, Q635076, Q649074, Q673061, Q690224, Q690234, Q701298, Q706307",1413.47,Q15986,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Burgenlandkreis.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Burgenlandkreis.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Saxony-Anhalt%20BLK.svg,BLK,NULL,NULL,NULL,NULL,4387068-5,3302156,62639,NULL,Burgenlandkreis,Burgenlandkreis,Burgenland,Landkreis in Sachsen-Anhalt,"rural district of Saxony-Anhalt, Germany",arrondissement allemand de Saxe-Anhalt,https://de.wikipedia.org/wiki/Burgenlandkreis,https://en.wikipedia.org/wiki/Burgenlandkreis,https://fr.wikipedia.org/wiki/Arrondissement_du_Burgenland,Sachsen-Anhalt
Q81415,Q106658,Q1206,Point(11.3 51.466667),62446 (2006-12-31T00:00:00Z),NULL,,NULL,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Sangerhausen.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Lage%20des%20Landkreises%20Sangerhausen%20in%20Deutschland.png,SGH,NULL,1990-10-03T00:00:00Z,2007-07-01T00:00:00Z,NULL,4105310-2,NULL,NULL,NULL,Landkreis Sangerhausen,Sangerhausen,arrondissement de Sangerhausen,ehemaliger Landkreis in Sachsen-Anhalt,"former district in Saxony-Anhalt, Germany",NULL,https://de.wikipedia.org/wiki/Landkreis_Sangerhausen,https://en.wikipedia.org/wiki/Sangerhausen_(district),NULL,Sachsen-Anhalt
Q114127,"Q106517174 (2004-09-24T00:00:00Z), Q106658",Q1206,Point(10.79 51.84),,NULL,,NULL,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Wernigerode.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Lage%20des%20Landkreises%20Wernigerode%20in%20Deutschland.png,WR,NULL,NULL,2007-01-01T00:00:00Z,NULL,4108032-4,NULL,NULL,NULL,Landkreis Wernigerode,district of Wernigerode,arrondissement de Wernigerode,ehemaliger Landkreis in Sachsen-Anhalt,"former district in Saxony-Anhalt, Germany",NULL,https://de.wikipedia.org/wiki/Landkreis_Wernigerode,https://en.wikipedia.org/wiki/Wernigerode_(district),NULL,Sachsen-Anhalt
Q114157,"Q106517174 (2004-09-24T00:00:00Z), Q106658",Q1206,Point(11.75 51.83),,NULL,413.63,Q14938,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Bernburg.png,http://commons.wikimedia.org/wiki/Special:FilePath/Lage%20des%20Landkreises%20Bernburg%20in%20Deutschland.png,BBG,NULL,1863-01-01T00:00:00Z,2007-01-01T00:00:00Z,NULL,4080376-4,NULL,NULL,NULL,Landkreis Bernburg,Bernburg,arrondissement de Bernburg,ehemaliger Landkreis in Sachsen-Anhalt,"former district of Saxony-Anhalt, Germany",NULL,https://de.wikipedia.org/wiki/Landkreis_Bernburg,https://en.wikipedia.org/wiki/Bernburg_(district),NULL,Sachsen-Anhalt
Q114216,Q106658,Q1206,Point(11.969166666 51.748611111),,NULL,475.11,Q1796771,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Koethen.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Lage%20des%20Landkreises%20K%C3%B6then%20in%20Deutschland.png,NULL,NULL,1863-01-01T00:00:00Z,2007-01-01T00:00:00Z,NULL,4096693-8,NULL,NULL,NULL,Landkreis Köthen,Köthen,arrondissement de Köthen,ehemaliger Landkreis in Sachsen-Anhalt,"former district in Saxony-Anhalt, Germany",NULL,https://de.wikipedia.org/wiki/Landkreis_K%C3%B6then,https://en.wikipedia.org/wiki/K%C3%B6then_(district),NULL,Sachsen-Anhalt
Q114225,Q106658,Q1206,Point(11.5 51.83),,NULL,654.76,Q486991,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Aschersleben-Stassfurt.png,http://commons.wikimedia.org/wiki/Special:FilePath/Lage%20des%20Landkreises%20Aschersleben-Sta%C3%9Ffurt%20in%20Deutschland.png,ASL,NULL,1994-01-01T00:00:00Z,2007-01-01T00:00:00Z,NULL,4379997-8,NULL,NULL,NULL,Landkreis Aschersleben-Staßfurt,Aschersleben-Staßfurt,arrondissement d'Aschersleben-Staßfurt,ehemaliger Landkreis in Sachsen-Anhalt,former district of Germany in Saxony-Anhalt,NULL,https://de.wikipedia.org/wiki/Landkreis_Aschersleben-Sta%C3%9Ffurt,https://en.wikipedia.org/wiki/Aschersleben-Sta%C3%9Ffurt,NULL,Sachsen-Anhalt
Q114247,Q106658,Q1206,Point(11.046667 51.895833),75395,NULL,664.92,Q7072,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Halberstadt.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Lage%20des%20Landkreises%20Halberstadt%20in%20Deutschland.png,HBS,NULL,1825-01-01T00:00:00Z,2007-01-01T00:00:00Z,NULL,4302087-2,NULL,NULL,NULL,Landkreis Halberstadt,Halberstadt,arrondissement de Halberstadt,ehemaliger Landkreis in Sachsen-Anhalt,former district of Germany in Saxony-Anhalt,NULL,https://de.wikipedia.org/wiki/Landkreis_Halberstadt,https://en.wikipedia.org/wiki/Halberstadt_(district),NULL,Sachsen-Anhalt
Q114614,Q106658,Q1206,Point(12.33 51.67),,NULL,509.96,Q836932,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Bitterfeld.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Lage%20des%20Landkreises%20Bitterfeld%20in%20Deutschland.png,BTF,NULL,1990-01-01T00:00:00Z,2007-07-01T00:00:00Z,NULL,4080423-9,NULL,NULL,NULL,Landkreis Bitterfeld,Bitterfeld,arrondissement de Bitterfeld,ehemaliger Landkreis in Sachsen-Anhalt,"former district in Saxony-Anhalt, Germany",NULL,https://de.wikipedia.org/wiki/Landkreis_Bitterfeld,https://en.wikipedia.org/wiki/Bitterfeld_(district),NULL,Sachsen-Anhalt
Q114625,"Q106517174 (2004-09-24T00:00:00Z), Q106658",Q1206,Point(11.75 52.0),,NULL,,NULL,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Schoenebeck.png,http://commons.wikimedia.org/wiki/Special:FilePath/Lage%20des%20Landkreises%20Sch%C3%B6nebeck%20in%20Deutschland.png,SBK,NULL,NULL,2007-01-01T00:00:00Z,NULL,NULL,NULL,NULL,NULL,Landkreis Schönebeck,Schönebeck,arrondissement de Schönebeck,ehemaliger Landkreis in Sachsen-Anhalt,"former district in Saxony-Anhalt, Germany",NULL,https://de.wikipedia.org/wiki/Landkreis_Sch%C3%B6nebeck,https://en.wikipedia.org/wiki/Sch%C3%B6nebeck_(district),NULL,Sachsen-Anhalt
Q696771,Q106658,Q1206,Point(11.412944444 52.290583333),,NULL,1493.61,Q186557,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Ohrekreis.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Lage%20des%20Ohrekreises%20in%20Deutschland.png,OK,NULL,1994-01-01T00:00:00Z,2007-01-01T00:00:00Z,NULL,4387067-3,NULL,NULL,NULL,Ohrekreis,Ohre,Ohrekreis,ehemaliger Kreis in Sachsen-Anhalt,former district of Germany in Saxony-Anhalt,NULL,https://de.wikipedia.org/wiki/Ohrekreis,https://en.wikipedia.org/wiki/Ohrekreis,NULL,Sachsen-Anhalt
Q702558,"Q106658, Q5283531","Q1206 (1990-10-03T00:00:00Z - 2007-07-01T00:00:00Z), Q702012 (1680-01-01T00:00:00Z - 1807-08-18T00:00:00Z)",Point(11.966667 51.466667),,NULL,605.9,Q2814,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Saalkreis.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Saxony%20anhalt%20sk.png,SK,NULL,1816-01-01T00:00:00Z,2007-01-01T00:00:00Z,NULL,NULL,NULL,NULL,NULL,Saalkreis,Saale,Saalkreis,ehemaliger Landkreis in Sachsen-Anhalt,former district of Germany in Saxony-Anhalt,NULL,https://de.wikipedia.org/wiki/Saalkreis,https://en.wikipedia.org/wiki/Saalkreis,NULL,Sachsen-Anhalt
Q836670,Q106658,Q1206,Point(11.23333333 52.03333333),,NULL,872.44,Q525392,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Boerdekreis.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Lage%20des%20B%C3%B6rdekreises%20in%20Deutschland.png,NULL,NULL,1994-01-01T00:00:00Z,2007-01-01T00:00:00Z,NULL,NULL,NULL,NULL,NULL,Bördekreis,Börde,Bördekreis,ehemaliger Landkreis in Deutschland,former district of Germany,NULL,https://de.wikipedia.org/wiki/B%C3%B6rdekreis,https://en.wikipedia.org/wiki/B%C3%B6rdekreis,NULL,Sachsen-Anhalt
Q1643078,"Q106658, Q15849374","Q1206 (1990-10-03T00:00:00Z - 1994-07-01T00:00:00Z), Q48066 (1952-07-25T00:00:00Z - 1990-10-03T00:00:00Z)",NULL,,NULL,,Q16087,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1994-07-01T00:00:00Z,NULL,NULL,NULL,NULL,NULL,Kreis Zeitz,Zeitz district (GDR),NULL,Kreis in der DDR,rural district of East Germany,NULL,https://de.wikipedia.org/wiki/Kreis_Zeitz,NULL,NULL,Sachsen-Anhalt
Q1787339,"Q106658, Q15849374","Q1206 (1990-10-03T00:00:00Z - 1994-07-01T00:00:00Z), Q48066 (1952-07-25T00:00:00Z - 1990-10-03T00:00:00Z)",Point(12.098056 51.156389),,NULL,,Q522390,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Hohenmoelsen.svg,http://commons.wikimedia.org/wiki/Special:FilePath/DDR-Bezirk-Halle-Kreis-Hohenm%C3%B6lsen.png,HHM,NULL,NULL,1994-07-01T00:00:00Z,NULL,NULL,NULL,NULL,NULL,Kreis Hohenmölsen,Kreis Hohenmölsen,NULL,Kreis in der DDR,NULL,NULL,https://de.wikipedia.org/wiki/Kreis_Hohenm%C3%B6lsen,NULL,NULL,Sachsen-Anhalt
Q1787418,"Q106658, Q15849374","Q1206 (1990-10-03T00:00:00Z - 1994-07-01T00:00:00Z), Q48066 (1952-07-25T00:00:00Z - 1990-10-03T00:00:00Z)",NULL,,NULL,,Q15986,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1994-07-01T00:00:00Z,NULL,NULL,NULL,NULL,NULL,Kreis Naumburg,Naumburg District (GDR),NULL,Kreis in der DDR,District in the former GDR,NULL,https://de.wikipedia.org/wiki/Kreis_Naumburg,NULL,NULL,Sachsen-Anhalt
Q1787568,"Q106658, Q15849374","Q1206 (1990-10-03T00:00:00Z - 1994-07-01T00:00:00Z), Q48066 (1952-07-25T00:00:00Z - 1990-10-03T00:00:00Z)",NULL,,NULL,,Q14815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1990-01-01T00:00:00Z,NULL,NULL,NULL,NULL,NULL,Kreis Weißenfels,Kreis Weißenfels,NULL,Kreis in der DDR,rural district in East Germany,NULL,https://de.wikipedia.org/wiki/Kreis_Wei%C3%9Fenfels,NULL,NULL,Sachsen-Anhalt
Q14920405,Q106658,Q1206 (1994-07-01T00:00:00Z - 2007-07-01T00:00:00Z),Point(11.75 51.17),,NULL,1041.04,Q15986,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Burgenlandkreis%20%281994-2007%29.png,http://commons.wikimedia.org/wiki/Special:FilePath/Lage%20des%20Burgenlandkreises%20in%20Deutschland.png,BLK,NULL,1994-07-01T00:00:00Z,2007-07-01T00:00:00Z,NULL,NULL,3302156,NULL,NULL,Burgenlandkreis,Burgenland,arrondissement de Burgenland,ehemaliger Landkreis (1994–2007) in Sachsen-Anhalt,former district of Germany (1994–2007) in Saxony-Anhalt,NULL,https://de.wikipedia.org/wiki/Burgenlandkreis_(1994%E2%80%932007),https://en.wikipedia.org/wiki/Burgenlandkreis_(former_district),NULL,Sachsen-Anhalt
Q2937,"Q106517174 (2004-09-24T00:00:00Z), Q61856889",Q1194,Point(9.0 54.58),"165507 (2019-10-31T00:00:00Z), 163960 (2015-12-31T00:00:00Z)",NULL,2083.3,Q21159,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Kreis%20Nordfriesland.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20Nordfriesland%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Schleswig-Holstein%20NF.svg,NF,NULL,1970-01-01T00:00:00Z,NULL,NULL,4042528-9,3249073,62351,NULL,Kreis Nordfriesland,Nordfriesland district,Frise-du-Nord,nördlichster Kreis der Bundesrepublik Deutschland im Landesteil Schleswig in Schleswig-Holstein,"district in Schleswig-Holstein state, Germany","arrondissement du Schleswig-Holstein, Allemagne",https://de.wikipedia.org/wiki/Kreis_Nordfriesland,https://en.wikipedia.org/wiki/Nordfriesland_(district),https://fr.wikipedia.org/wiki/Arrondissement_de_Frise-du-Nord,Schleswig-Holstein
Q2941,"Q106517174 (2004-09-24T00:00:00Z), Q61856889",Q1194,Point(9.58 54.67),"198753 (2002-06-30T00:00:00Z), 194911 (2012-12-31T00:00:00Z), 100260 (1895-12-02T00:00:00Z), 199101 (2007-12-31T00:00:00Z), 159477 (1961-06-06T00:00:00Z), 95550 (1871-12-01T00:00:00Z), 205313 (1950-09-13T00:00:00Z), 198685 (2016-12-31T00:00:00Z), 171612 (1970-05-27T00:00:00Z), 120899 (1939-05-17T00:00:00Z), 200025 (2018-12-31T00:00:00Z), 200025 (2019-10-31T00:00:00Z), 96150 (1885-12-01T00:00:00Z), 176501 (1987-05-25T00:00:00Z), 111908 (1925-06-16T00:00:00Z), 107890 (1905-12-01T00:00:00Z)",NULL,2071.14,Q501661,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Kreis%20Schleswig-Flensburg.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20Schleswig-Flensburg%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Schleswig-Holstein%20SL.svg,SL,NULL,1974-03-24T00:00:00Z,NULL,NULL,4052691-4,2838633,62501,NULL,Kreis Schleswig-Flensburg,Schleswig-Flensburg,Schleswig-Flensbourg,Kreis im Land Schleswig-Holstein,district of Germany,"arrondissement du Schleswig-Holstein, Allemagne",https://de.wikipedia.org/wiki/Kreis_Schleswig-Flensburg,https://en.wikipedia.org/wiki/Schleswig-Flensburg,https://fr.wikipedia.org/wiki/Arrondissement_de_Schleswig-Flensbourg,Schleswig-Holstein
Q2947,Q61856889,Q1194,Point(9.08 54.08),"133210 (2018-12-31T00:00:00Z), 133210 (2019-10-31T00:00:00Z)","Q479068, Q479091, Q479481, Q479499, Q479617, Q479644, Q492322, Q516635",1428.18,Q492322,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Kreis%20Dithmarschen.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20Dithmarschen%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Schleswig-Holstein%20HEI.svg,HEI,NULL,1970-01-01T00:00:00Z,NULL,NULL,4012525-7,3249069,62576,NULL,Kreis Dithmarschen,Dithmarschen,Dithmarschen,Kreis in Schleswig-Holstein,German district,arrondissement allemand du Schleswig-Holstein,https://de.wikipedia.org/wiki/Kreis_Dithmarschen,https://en.wikipedia.org/wiki/Dithmarschen,https://fr.wikipedia.org/wiki/Arrondissement_de_Dithmarse,Schleswig-Holstein
Q2967,Q61856889,Q1194,Point(9.75 54.25),"272775 (2018-12-31T00:00:00Z), 272775 (2019-10-31T00:00:00Z)",NULL,2189.17,Q490457,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Kreis%20Rendsburg-Eckernf%C3%B6rde.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20Rendsburg-Eckernf%C3%B6rde%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Schleswig-Holstein%20RD.svg,RD,NULL,1970-01-01T00:00:00Z,NULL,"Q158064",4049463-9,3249075,27017,NULL,Kreis Rendsburg-Eckernförde,Rendsburg-Eckernförde,Rendsburg-Eckernförde,Kreis in Schleswig-Holstein,German district,"arrondissement du Schleswig-Holstein, Allemagne",https://de.wikipedia.org/wiki/Kreis_Rendsburg-Eckernf%C3%B6rde,https://en.wikipedia.org/wiki/Rendsburg-Eckernf%C3%B6rde,https://fr.wikipedia.org/wiki/Arrondissement_de_Rendsburg-Eckernf%C3%B6rde,Schleswig-Holstein
Q2970,Q61856889,Q1194,Point(10.42 54.25),"128647 (2018-12-31T00:00:00Z), 128647 (2019-10-31T00:00:00Z)",NULL,1082.7,Q497060,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Kreis%20Pl%C3%B6n.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20Pl%C3%B6n%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Schleswig-Holstein%20PL%C3%96.svg,NULL,NULL,1867-01-01T00:00:00Z,NULL,"Q189952",4046386-2,2853161,62545,NULL,Kreis Plön,Plön District,Plön,"Kreis in Mittelholstein, Schleswig-Holstein",German district,"arrondissement du Schleswig-Holstein, Allemagne",https://de.wikipedia.org/wiki/Kreis_Pl%C3%B6n,https://en.wikipedia.org/wiki/Pl%C3%B6n_(district),https://fr.wikipedia.org/wiki/Arrondissement_de_Pl%C3%B6n,Schleswig-Holstein
Q2975,Q61856889,Q1194,Point(10.83 54.17),"200581 (2018-12-31T00:00:00Z), 200581 (2019-10-31T00:00:00Z)",NULL,1392.55,Q490445,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Kreis%20Ostholstein.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20Ostholstein%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Schleswig-Holstein%20OH.svg,OH,NULL,1970-01-01T00:00:00Z,NULL,NULL,4044079-5,3249074,62433,NULL,Kreis Ostholstein,Ostholstein,Holstein-de-l'Est,Kreis in Schleswig-Holstein,German district,"arrondissement du Schleswig-Holstein, Allemagne",https://de.wikipedia.org/wiki/Kreis_Ostholstein,https://en.wikipedia.org/wiki/Ostholstein,https://fr.wikipedia.org/wiki/Arrondissement_du_Holstein-de-l%27Est,Schleswig-Holstein
Q2980,"Q61856889, Q837766",Q1194,Point(10.17 53.92),"276032 (2019-10-31T00:00:00Z), 272235 (2016-01-01T00:00:00Z)",NULL,1344.39,Q496050,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Kreis%20Segeberg.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20Segeberg%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Schleswig-Holstein%20SE.svg,SE,NULL,1867-01-01T00:00:00Z,NULL,NULL,4054215-4,3249076,62733,NULL,Kreis Segeberg,Segeberg,Segeberg,Kreis in Schleswig-Holstein,district in Germany,"arrondissement du Schleswig-Holstein, Allemagne",https://de.wikipedia.org/wiki/Kreis_Segeberg,https://en.wikipedia.org/wiki/Segeberg,https://fr.wikipedia.org/wiki/Arrondissement_de_Segeberg,Schleswig-Holstein
Q3003,Q61856889,"Q1194 (1946-08-23T00:00:00Z), Q286977 (1867-01-01T00:00:00Z - 1946-08-23T00:00:00Z)",Point(10.33 53.75),"243196 (2019-10-31T00:00:00Z), 236705 (2014-12-31T00:00:00Z)","Q1565, Q1641, Q1642, Q1806, Q1810, Q1815, Q1818, Q1820, Q1821, Q1824, Q1836, Q2408, Q516405",766.33,Q155226,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Kreis%20Stormarn.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20Stormarn%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Schleswig-Holstein%20OD.svg,OD,NULL,1867-10-30T00:00:00Z,NULL,NULL,4057744-2,3249078,62546,NULL,Kreis Stormarn,Stormarn,Stormarn,Kreis in Schleswig-Holstein,German district,arrondissement allemand du Schleswig-Holstein,https://de.wikipedia.org/wiki/Kreis_Stormarn,https://en.wikipedia.org/wiki/Stormarn_(district),https://fr.wikipedia.org/wiki/Arrondissement_de_Stormarn,Schleswig-Holstein
